# Parameters:
# omega_b = 0.022350, omega_m = 0.129370, n_s = 0.868898, h = 65.393701, w = -1.000000, sigma_8 = 0.701575
# z = 1.100000
#
# k[1/Mpc] # P(k):
8.694000e-04 8.623483e+03 
2.077466e-03 1.680178e+04 
3.285532e-03 2.256142e+04 
4.493598e-03 2.659231e+04 
5.701664e-03 2.929401e+04 
6.909730e-03 3.095702e+04 
8.117797e-03 3.185407e+04 
9.325863e-03 3.212579e+04 
1.053393e-02 3.190370e+04 
1.174199e-02 3.130230e+04 
1.295006e-02 3.039263e+04 
1.415813e-02 2.926367e+04 
1.536619e-02 2.798973e+04 
1.657426e-02 2.662497e+04 
1.778233e-02 2.523858e+04 
1.899039e-02 2.390842e+04 
2.019846e-02 2.261125e+04 
2.140652e-02 2.134017e+04 
2.261459e-02 2.012235e+04 
2.382266e-02 1.898523e+04 
2.503072e-02 1.793987e+04 
2.623879e-02 1.698709e+04 
2.744685e-02 1.612611e+04 
2.865492e-02 1.535352e+04 
2.986299e-02 1.466298e+04 
3.100100e-02 1.408343e+04 
3.220400e-02 1.353795e+04 
3.288100e-02 1.325978e+04 
3.424300e-02 1.275359e+04 
3.555100e-02 1.232380e+04 
3.686000e-02 1.194058e+04 
3.795000e-02 1.164960e+04 
3.929100e-02 1.131998e+04 
4.039800e-02 1.106415e+04 
4.164000e-02 1.078922e+04 
4.294400e-02 1.050499e+04 
4.415000e-02 1.024604e+04 
4.542900e-02 9.965627e+03 
4.660900e-02 9.705818e+03 
4.782300e-02 9.426142e+03 
4.892900e-02 9.168155e+03 
5.031200e-02 8.837741e+03 
5.155900e-02 8.532613e+03 
5.238100e-02 8.329786e+03 
5.378200e-02 7.983502e+03 
5.513400e-02 7.650417e+03 
5.627600e-02 7.373176e+03 
5.735300e-02 7.118061e+03 
5.870100e-02 6.810148e+03 
5.988700e-02 6.552366e+03 
6.113500e-02 6.295443e+03 
6.225900e-02 6.077872e+03 
6.340100e-02 5.870882e+03 
6.480200e-02 5.635392e+03 
6.601100e-02 5.449726e+03 
6.725500e-02 5.274839e+03 
6.829100e-02 5.142627e+03 
6.958600e-02 4.991069e+03 
7.071100e-02 4.872751e+03 
7.192300e-02 4.757416e+03 
7.307400e-02 4.658437e+03 
7.412300e-02 4.576126e+03 
7.550400e-02 4.478523e+03 
7.663100e-02 4.405411e+03 
7.791200e-02 4.329196e+03 
7.912700e-02 4.261212e+03 
8.027600e-02 4.199124e+03 
8.138400e-02 4.140343e+03 
8.272200e-02 4.069555e+03 
8.406100e-02 3.997743e+03 
8.534100e-02 3.926146e+03 
8.653800e-02 3.855961e+03 
8.759800e-02 3.791992e+03 
8.900300e-02 3.703968e+03 
9.009000e-02 3.632945e+03 
9.113300e-02 3.562269e+03 
9.239600e-02 3.475653e+03 
9.358000e-02 3.392887e+03 
9.496100e-02 3.294816e+03 
9.608400e-02 3.215708e+03 
9.727500e-02 3.132998e+03 
9.852600e-02 3.047079e+03 
9.973800e-02 2.966680e+03 
1.009000e-01 2.892148e+03 
1.020900e-01 2.819764e+03 
1.034000e-01 2.744085e+03 
1.046000e-01 2.678502e+03 
1.057200e-01 2.622286e+03 
1.069100e-01 2.565567e+03 
1.082500e-01 2.507524e+03 
1.093900e-01 2.462184e+03 
1.105400e-01 2.419155e+03 
1.116900e-01 2.380741e+03 
1.129600e-01 2.340594e+03 
1.142000e-01 2.305220e+03 
1.153300e-01 2.274679e+03 
1.166400e-01 2.241544e+03 
1.177800e-01 2.214105e+03 
1.190000e-01 2.185762e+03 
1.201200e-01 2.160150e+03 
1.213400e-01 2.132871e+03 
1.227100e-01 2.101627e+03 
1.238900e-01 2.074942e+03 
1.250700e-01 2.047347e+03 
1.263200e-01 2.018083e+03 
1.275500e-01 1.988372e+03 
1.287500e-01 1.959203e+03 
1.299900e-01 1.928404e+03 
1.311300e-01 1.899986e+03 
1.323500e-01 1.869135e+03 
1.335900e-01 1.837947e+03 
1.347100e-01 1.809655e+03 
1.359800e-01 1.778003e+03 
1.372100e-01 1.747454e+03 
1.384300e-01 1.717769e+03 
1.395700e-01 1.690410e+03 
1.407700e-01 1.662270e+03 
1.420300e-01 1.633508e+03 
1.432800e-01 1.605652e+03 
1.444500e-01 1.580621e+03 
1.456300e-01 1.555927e+03 
1.468900e-01 1.530786e+03 
1.480500e-01 1.508335e+03 
1.491700e-01 1.487489e+03 
1.503800e-01 1.465925e+03 
1.516400e-01 1.444133e+03 
1.528200e-01 1.424940e+03 
1.540200e-01 1.405814e+03 
1.551900e-01 1.388231e+03 
1.564300e-01 1.370132e+03 
1.576600e-01 1.352833e+03 
1.588700e-01 1.336502e+03 
1.600900e-01 1.320370e+03 
1.612700e-01 1.305402e+03 
1.625400e-01 1.289599e+03 
1.637600e-01 1.274732e+03 
1.649500e-01 1.260512e+03 
1.662200e-01 1.245580e+03 
1.674000e-01 1.231752e+03 
1.685000e-01 1.219082e+03 
1.697500e-01 1.204721e+03 
1.710300e-01 1.190078e+03 
1.722200e-01 1.176713e+03 
1.734400e-01 1.162744e+03 
1.746400e-01 1.149229e+03 
1.758700e-01 1.135479e+03 
1.770900e-01 1.121794e+03 
1.782700e-01 1.108790e+03 
1.794600e-01 1.095722e+03 
1.807000e-01 1.082223e+03 
1.819100e-01 1.069284e+03 
1.830100e-01 1.057624e+03 
1.842200e-01 1.044995e+03 
1.855000e-01 1.031874e+03 
1.867000e-01 1.019842e+03 
1.879200e-01 1.007818e+03 
1.890900e-01 9.965098e+02 
1.902800e-01 9.853548e+02 
1.915200e-01 9.739246e+02 
1.926900e-01 9.633796e+02 
1.939000e-01 9.528539e+02 
1.951700e-01 9.419891e+02 
1.963100e-01 9.324594e+02 
1.975100e-01 9.227616e+02 
1.987800e-01 9.126628e+02 
2.000100e-01 9.031066e+02 
2.012500e-01 8.937790e+02 
2.023400e-01 8.857010e+02 
2.036100e-01 8.764566e+02 
2.048900e-01 8.673948e+02 
2.060400e-01 8.593762e+02 
2.072200e-01 8.512712e+02 
2.084200e-01 8.432035e+02 
2.096900e-01 8.347936e+02 
2.109200e-01 8.267720e+02 
2.121100e-01 8.190999e+02 
2.132700e-01 8.117254e+02 
2.145200e-01 8.038929e+02 
2.157200e-01 7.964385e+02 
2.168800e-01 7.893127e+02 
2.180700e-01 7.821036e+02 
2.193400e-01 7.744853e+02 
2.206000e-01 7.669727e+02 
2.217500e-01 7.602121e+02 
2.229500e-01 7.532535e+02 
2.241400e-01 7.463457e+02 
2.253500e-01 7.394162e+02 
2.264900e-01 7.329754e+02 
2.277100e-01 7.261286e+02 
2.289900e-01 7.189954e+02 
2.301500e-01 7.126203e+02 
2.313600e-01 7.060587e+02 
2.325600e-01 6.995635e+02 
2.337700e-01 6.931028e+02 
2.350000e-01 6.866247e+02 
2.362000e-01 6.803700e+02 
2.374100e-01 6.741240e+02 
2.386500e-01 6.678095e+02 
2.399100e-01 6.614812e+02 
2.410400e-01 6.558679e+02 
2.422500e-01 6.499322e+02 
2.435000e-01 6.438820e+02 
2.447300e-01 6.380133e+02 
2.458700e-01 6.326640e+02 
2.470600e-01 6.271495e+02 
2.483300e-01 6.213410e+02 
2.495600e-01 6.158107e+02 
2.507600e-01 6.105127e+02 
2.519600e-01 6.052810e+02 
2.532200e-01 5.998580e+02 
2.543700e-01 5.950136e+02 
2.555500e-01 5.901319e+02 
2.568000e-01 5.850247e+02 
2.580100e-01 5.801427e+02 
2.592400e-01 5.752993e+02 
2.604100e-01 5.707730e+02 
2.616100e-01 5.661854e+02 
2.628400e-01 5.615398e+02 
2.640600e-01 5.570425e+02 
2.652200e-01 5.528379e+02 
2.664300e-01 5.485026e+02 
2.676500e-01 5.441829e+02 
2.688400e-01 5.400586e+02 
2.700700e-01 5.358700e+02 
2.712400e-01 5.319312e+02 
2.724800e-01 5.278045e+02 
2.736700e-01 5.239139e+02 
2.748800e-01 5.200274e+02 
2.761000e-01 5.161532e+02 
2.773200e-01 5.123229e+02 
